title,date,category,venue,venue_url,address,access_url,area,closest_station,advance_price,door_price
"Kelly Churko + Kenjiru Bien, de!nial, 尿道一直線, HENCHMAN GROOVE, Nikusticks",2009-12-17,Other,UFO Club,http://www.ufoclub.jp,"Harmony Hills B1F 1-11-6 Koenji-Minami,Suginami-ku",http://www.ufoclub.jp/access/,Higashi-Koenji,Higashi-Koenji,,
"Nunk on Droise, Negative talk, abisyeikah, shikyu shinkai submarines, IRIMAA, Kook...",2009-12-17,Experimental,Bullet's,http://www.bul-lets.com,"B1F Kasumi Building, 1-7-11 Nishiazabu, Minato-ku",http://bul-lets.com/new/map/,Nishi-Azabu,"Roppongi, Nogizaka",,
"PANICSMILE, Luminous Orange, satoutoshio, SuiseiNoboAz",2009-12-17,Indie,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,,
"lostage, Arakajime Kimerareta Koibitotachi e, Qomolangma Tomato",2009-12-17,Indie-Rock,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,,
"10 (from Korea), Kazuo Tsubouchi solo, indoTRANKO, My Pal Foot Foot",2009-12-17,Psychedelic,Enban,http://enbanschedule.blogspot.jp,2F 3-59-11 Koenji-Minami,,Koenji,Koenji,,
"Hiroki Chiba, Cal Lyall + Ryuta Kawabata, Masatsugu Hattori",2009-12-17,Improvised,Flying Teapot,http://flyingteapot1997.wixsite.com/ekoda-flying-teapot,"Enomoto Bldg B1F, 27-7 Sakae-cho, Nerima-ku",,Ekoda,Ekoda,,
"TSURUBAMI (Kawabata+Higashi+Emi), LENINGRAD BLUES MACHINE, Miminokoto",2009-12-18,Psychedelic,Penguin House,http://penguinhouse.net,3-24-8 Kita Koenji,http://penguinhouse.net/access,Koenji,Koenji,,
"Marcos Fernandes, KK Null",2009-12-18,Experimental,Shichoushitsu Sono 3,http://shicho.org/,"5-195 Chojamachi, Nakaku, Yokohama",http://shicho.org/s3access/,"Hinodecho, Yokohama",Hinodecho station on Keihin Kyuko Line.,,
Yumi Hara Cawkwell & Sato Yukie,2009-12-11,Improvised,Bar Isshee,http://www.bloc.jp/barisshee/,"3-36-11-B1, Sendagi, Bunkyo-ku",,Sendagi,Sendagi,,
"X-girl 15TH ANNIVERSARY PARTY w/ Fantastic Plastic Machine, RYO-Z (RIP SLYME), MUSICAANOSSA, more",2009-12-11,Party,,,,,,,,
Kodomo Music & Art Festival,2009-12-12,Festival,,,,,,,,
SAKEROCK,2009-12-12,Instrumental,Tokyo Kinema Club,http://www.kinema.jp/,"6F 1-1-14 Negishi, Taito-ku",,Uguisudani,,,
"thai kick murph, toufuman, uchu focus, and secret one...",2009-12-11,Indie,Motion,http://motion-web.jp,"5F 2-45-2 Kabukicho, Shinjuku-ku",,Shinjuku,"Shinjuku, Seibu-Shinjuku",,
"Mikawa+L?K?O, Nunk on Droise, de!nial, Direct Lightning Stroke, neohachi, suntra...",2009-12-12,Noise,Soup,http://ochiaisoup.tumblr.com/,"B1F Mitaka Building 3-9-10 Kami-Ochiai,Shinjuku-ku",,Ochiai,"Ochiai, Higashi-Nakano, Nakai",,
BORIS,2009-12-12,Rock,Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",,
"YAMP KOLT (a.k.a Mai Fujinoya), Takashi Ueno (Tenniscoats), Tetuzi Akiyama",2009-12-12,Acoustic,Shichoushitsu Sono 3,http://shicho.org/,"5-195 Chojamachi, Nakaku, Yokohama",http://shicho.org/s3access/,"Hinodecho, Yokohama",Hinodecho station on Keihin Kyuko Line.,,
"Our Bubble Hour w/ tamaru, popcayoon",2009-12-12,Experimental,,,,,,,,
"METCHA DOTECHIN, kara, 101A, RED SUN, Presence of soul",2009-12-12,Mixed Genre,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,,
"oak, oaqk, bronbaba, akutagawa",2009-12-12,Indie-Rock,Motion,http://motion-web.jp,"5F 2-45-2 Kabukicho, Shinjuku-ku",,Shinjuku,"Shinjuku, Seibu-Shinjuku",,
"Natccu, The Great Funny Pant Sounds, Danny Blanco, DJs, more",2009-12-18,Rock,Cyclone,http://www.cyclone1997.com,B2 13-16 Udagawa-cho Shibuya-ku,http://www.cyclone1997.com/map.html,Shibuya,Shibuya,,
"Converge, Reign Supreme, Palm, As We Let Go",2009-12-19,Hardcore,Eggman,http://eggman.jp,1-6-8 Jinnan Shibuya,,Shibuya,"Shibuya, Meiji-Jingumae, Harajuku",,
"ABIKYOKAN, TropeN, PSOCASE, speaker, ymss, tsuma-saki, matokotoshuco @ Tots Studio",2009-12-19,New Wave,,,,,,,,
"Wienners, APRICOT, HOSOME, secret guest band",2009-12-19,Electro-Pop,Warp,http://warp.rinky.info,"1-30-10 Honmachi, Kichijoji",http://warp.rinky.info/items/access,Kichijoji,Kichijoji,,
"80kidz, DE DE MOUSE, RIDDIM SAUNTER, TUCKER",2009-12-19,Electro,Liquidroom,http://www.liquidroom.net,"3-16-6 Higashi, Shibuya-ku, Tokyo",http://www.liquidroom.net/access/,Ebisu,Ebisu,,
"group_inou, ECD",2009-12-19,Hip-Hop,Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",,
perfect piano lesson,2009-12-19,Indie-Rock,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,,
"quiet acting, 101A, kacica",2009-12-19,New Wave,Motion,http://motion-web.jp,"5F 2-45-2 Kabukicho, Shinjuku-ku",,Shinjuku,"Shinjuku, Seibu-Shinjuku",,
"Americo, 20 GUILDERS (Tabata Mitsuru+Suzuki Junzo)+Kawabata Makoto (AMT)",2009-12-19,Psychedelic,Enban,http://enbanschedule.blogspot.jp,2F 3-59-11 Koenji-Minami,,Koenji,Koenji,,
"MUDDY WORLD, CLISMS, COJO, GAGAKIRISE, Kiminitodoke, DJ BOOKOFF, DJ JACK KNIFE",2009-12-12,Indie,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,,
"Hideki Kaji, The New House, Turntable Films, LOVE & HATES, HALFBY, HANDSOMEBOYTECHNIQUE, more",2009-12-19,Indie-Pop,,,,,,,,
"The Tramp, The Hair, Sally Soul Stew, Salome no kuchibiru",2009-12-19,Rock,UFO Club,http://www.ufoclub.jp,"Harmony Hills B1F 1-11-6 Koenji-Minami,Suginami-ku",http://www.ufoclub.jp/access/,Higashi-Koenji,Higashi-Koenji,,
"chanson sigeru, Ohshu, Fujiwara Satoshi, Noppo No Goonie",2009-12-20,Experimental,Nanahari,http://www.ftftftf.com,"Oriental Bldg. B1, 2-7-1 Shinkawa, Chuo-ku",,Hatchobori,Hatchobori,,
"10, MOTHER SKY, hour musik, pkDag, cojo, Sag Chana, Kiyokazu Onozaki unit...",2009-12-20,Mixed Genre,Gamuso,http://www.gamuso.com,"Takuei Building 2F, Asagaya-kita 2-12-5",,Asagaya,Asagaya,,
"Tetuzi Akiyama, dobames (Akinori Yamazaki+Yuki Nakagawa), Madoka Kono+Satoshi Kanda..",2009-12-20,Avant garde,,,,,,,,
Asian Kung-Fu Generation,2009-12-21,Rock,Zepp Tokyo,http://www.zepp.co.jp,"Palette Town, 1 Aomi, Koto-ku, Tokyo",http://hall.zepp.co.jp/tokyo/access.html,Aomi,Aomi,,
"MO'SOME TONEBENDER, PILLS EMPIRE, the telephones",2009-12-21,Electronic Rock,Zher The Zoo,http://www.ukproject.com/zherthezoo,"Yoyogi Park Bldg B1F, Yoyogi 1-30-1",,Yoyogi,,,
Zazen Boys,2009-12-21,Rock,Akasaka Blitz,http://www.tbs.co.jp/blitz,TBS Square 5-3-6 Akasaka,http://www.tbs.co.jp/blitz/a_map.html,Akasaka,Akasaka,,
"QUAKER MEETING, The Portbell Market, Marble Headstander, atho",2009-12-21,Indie,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,,
MONO,2009-12-21,Post-Rock,O-East,http://www.shibuya-o.com,"2F 2-14-9 Dogenzaka, Shibuya-ku",,Shibuya,Shibuya,,
ACIDMAN,2009-12-22,Rock,Budokan,http://www.nipponbudokan.or.jp,"2-3 Kitanomarukōen, Chiyoda-ku",,Kudanshita,Kudanshita,,
the pillows,2009-12-22,Alternative,Zepp Tokyo,http://www.zepp.co.jp,"Palette Town, 1 Aomi, Koto-ku, Tokyo",http://hall.zepp.co.jp/tokyo/access.html,Aomi,Aomi,,
"Taiheiyou Shiranui Gakudan, Tate Takako, SuiseiNoboAz, Sorrys!, Far France, secret band, more",2009-12-22,Rock,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,,
"wilberry, RED BACTERIA VACUUM, Otogibanashi, PLASTIC GIRL IN CLOSET, more",2009-12-22,Rock,Zher The Zoo,http://www.ukproject.com/zherthezoo,"Yoyogi Park Bldg B1F, Yoyogi 1-30-1",,Yoyogi,,,
"SEBASTIAN X, Usotsuki Barbie, told, TOKYO SS, ANGLIPOGACHAN, OTOTOI GROUP, dacota speaker.",2009-12-23,Pop,Warp,http://warp.rinky.info,"1-30-10 Honmachi, Kichijoji",http://warp.rinky.info/items/access,Kichijoji,Kichijoji,,
Vanilla Beans,2009-12-23,Shibuya-kei,Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",,
"Shonen Knife, Bloodthirsty Butchers, Sunny Day Service, Sambomaster",2009-12-24,Alternative,Club Quattro,http://www.club-quattro.com,"5F Parco Quattro, 32-13 Udagawa-cho",http://www.club-quattro.com/shibuya/access/,Shibuya,Shibuya,,
"Itoken, Yoshihito Okumura, Masaya Kojima, Mariko Goto, Junzo Suzuki, Tabata, Fumihito Taguchi, more",2009-12-23,Improvised,Enban,http://enbanschedule.blogspot.jp,2F 3-59-11 Koenji-Minami,,Koenji,Koenji,,
experimental room for improvisation music 2,2009-12-24,Experimental,Next Sunday,http://nextsunday.jp,"B1F 1-35-23, Asagaya-minami, Suginamiku, Tokyo",,Asagaya,"Asagaya, Minami-Asagaya",,
"Tomo Nakayama (Grand Hallway), Kazutaka Nomura, Youcan, MY PAL FOOT FOOT",2009-12-24,Psych-Folk,Nanahari,http://www.ftftftf.com,"Oriental Bldg. B1, 2-7-1 Shinkawa, Chuo-ku",,Hatchobori,Hatchobori,,
"SOUNDROOM vol.39 w/ itoken trio (itoken, DJ Peaky, Toi Yasuyo), DJ Masaru Aikawa + Yuko Mori, more",2009-12-24,Experimental,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,,
Yoshihide Otomo Trio,2009-12-24,Jazz,Pit Inn,http://www.pit-inn.com,"Accord Bldg B1, 2-12-4 Shinjuku, Shinjuku-ku",,Shinjuku,"Shinjuku, Shinjuku Sanchome",,
"SCOOBIE DO, Riddim Saunter, Wooderd Chiarie, DJ HIDEKI KAJI, more",2009-12-25,All Mix,Club Asia,http://www.clubasia.co.jp,"1-8 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,,
"Joseph Nothing + Aya Takano, 8bit Project, sasakure.UK, Ngatari, Kenji Eno, Mod Flower Children...",2009-12-25,Electronic,,,,,,,,
"Nathan Fake, Hiroshi Kawanabe, Kentaro Iwaki",2009-12-25,House,Womb,http://www.womb.co.jp,"Studio Arias, 2-16 Maruyama-cho, Shibuya",,Shibuya,Shibuya,,
"TOKYO BOREDOM #4 w/ fukuro, not great men, s-explode, NANOX, bahAMaba, more",2009-12-25,Indie,Lush,http://www.toos.co.jp/lush,"B1F Gloria Miyamasuzaka, 1-10-7 Shibuya",,Shibuya,Shibuya,,
"HIKASHU, SOUTAISEIRIRON",2009-12-26,Avant garde,Club Quattro,http://www.club-quattro.com,"5F Parco Quattro, 32-13 Udagawa-cho",http://www.club-quattro.com/shibuya/access/,Shibuya,Shibuya,,
"LOVE LOVE STRAW, John juhl's Cornfield, boyfriend's dead, euphoria, Hour Musik",2009-12-26,Shoegaze,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,,
"ENDON, cunts, AKBK, HELOISE GIRLS VIRUS, ZOMBIE BLASPHEMY, NAPALM DEATH IS DEAD, more",2009-12-26,Other,Sound Studio DOM,http://soundstudiodom.web.fc2.com/,"3F Koenjiminami 4-25-7, Suginami-ku",,Koenji,Koenji,,
"CRACK IRON ALBATROSSKET, OORUTAICHI",2009-12-26,WTF?,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,,
Kazuki Tomokawa,2009-12-26,Psych-Folk,Showboat,http://showboat1993.wix.com/showboat1993,"Oak Hill Koenji B1F, 3-17-2 Koenji Kita",,Koenji,Koenji,,
"toddle, BEYONDS",2009-12-26,Indie-Rock,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,,
"Maki Asakawa, Takao Uematsu, Shigeharu Mukai, Takeshi Shibuya, Cecil Monroe",2009-12-26,Jazz,Pit Inn,http://www.pit-inn.com,"Accord Bldg B1, 2-12-4 Shinjuku, Shinjuku-ku",,Shinjuku,"Shinjuku, Shinjuku Sanchome",,
"Marcos Fernandes, Seiichi Yamamoto",2009-12-26,Improvised,Airegin,http://goo.gl/gtr9U9,"5-60 Sumiyoshi-cho, Naka-ku, Yokohama, Kanagawa",,Yokohama,"Bashamichi, Kannai, Sakuragicho",,
"Sunset Drive, The Watanabes",2009-12-26,Indie-Rock,Ruby Room,http://www.rubyroomtokyo.com,"2F Kasumi Bldg, Dogenzaka 2-25-17, Shibuya",,Shibuya,Shibuya,,
"CRACK IRON ALBATROSSKET, contact Gonzo",2009-12-27,WTF?,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,,
"FourColor & Moss, Junzo x 沼上慎悟 (ムーピー村), Tyme.+Taps, amerika ruby, INNER SCIENCE, Nobuki Nishiyama",2009-12-27,Electronic,Soup,http://ochiaisoup.tumblr.com/,"B1F Mitaka Building 3-9-10 Kami-Ochiai,Shinjuku-ku",,Ochiai,"Ochiai, Higashi-Nakano, Nakai",,
"FORT WAYNE, aus, haruka nakamura, tickles",2009-12-27,Electronic,Nine Spices,http://9spices.rinky.info,"HANROKU Bldg B1, Kabukicho 2-1-2, Shinjuku-ku",http://9spices.rinky.info/access.html,Shinjuku,"Higashi-Shinjuku, Shinjuku-sanchome, Shinjuku",,
"Maki Asakawa, Takao Uematsu, Shigeharu Mukai, Takeshi Shibuya, Cecil Monroe",2009-12-27,Jazz,Pit Inn,http://www.pit-inn.com,"Accord Bldg B1, 2-12-4 Shinjuku, Shinjuku-ku",,Shinjuku,"Shinjuku, Shinjuku Sanchome",,
COUNTDOWN JAPAN 09/10,2009-12-28,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,,
Marble Sheep,2009-12-28,Psychedelic,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,,
"Maki Asakawa, Takao Uematsu, Shigeharu Mukai, Takeshi Shibuya, Cecil Monroe",2009-12-28,Jazz,Pit Inn,http://www.pit-inn.com,"Accord Bldg B1, 2-12-4 Shinjuku, Shinjuku-ku",,Shinjuku,"Shinjuku, Shinjuku Sanchome",,
"Shinichi Osawa, Jazztronik, KEIZOmachine! from HIFANA, DJ BAKU, CUBISMO GRAFICO, HIDEKI KAJI, more",2009-12-28,Party,Axxcis,http://www.axxcis.net,"Yuzawa Bldg 3-26-25, Shibuya-ku",http://www.axxcis.net/about/index.html,Shibuya,,,
COUNTDOWN JAPAN 09/10,2009-12-29,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,,
"Tomoyuki Tanaka (Fantastic Plastic Machine), Yasutaka Nakata (capsule), Masanori Morita, RAMRIDER...",2009-12-28,Dance,AgeHa,http://www.ageha.com,"2-2-10 Shin-Kiba, Koto-ku",http://www.ageha.com/access/,Shin-Kiba,Shinkiba,,
"ELEKIBASS, Yucca, the Sweet Onions, APRILS, LOVE AND HATES, TWEE GRRRLS CLUB, more",2009-12-29,Indie,,,,,,,,
"about tess, allport diary, Caroline Rocks, goomo, halt, Metro-Ongen, N.E.S., thai kick murph, more",2009-12-29,Indie,Marz,http://www.marz.jp,"Kabukicho 2-45-1 B1, Shinjuku-ku",,Shinjuku,Shinjuku,,
"Maki Asakawa, Takao Uematsu, Shigeharu Mukai, Takeshi Shibuya, Cecil Monroe",2009-12-29,Jazz,Pit Inn,http://www.pit-inn.com,"Accord Bldg B1, 2-12-4 Shinjuku, Shinjuku-ku",,Shinjuku,"Shinjuku, Shinjuku Sanchome",,
"Marcos Fernandes, Miya Masaoka, Atsuhiro Ito",2009-12-29,Experimental,Uplink Factory,http://www.uplink.co.jp/factory,東京都渋谷区宇田川町37-18 トツネビル1F,,Shibuya,,,
COUNTDOWN JAPAN 09/10,2009-12-30,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,,
"Maki Asakawa, Takao Uematsu, Shigeharu Mukai, Takeshi Shibuya, Cecil Monroe",2009-12-30,Jazz,Pit Inn,http://www.pit-inn.com,"Accord Bldg B1, 2-12-4 Shinjuku, Shinjuku-ku",,Shinjuku,"Shinjuku, Shinjuku Sanchome",,
"about tess, AFRICA EMO, ARTLESS NOTE, bronbaba, clean of core, cryv, the SHUWA, Yucca, more",2009-12-30,Indie,Marz,http://www.marz.jp,"Kabukicho 2-45-1 B1, Shinjuku-ku",,Shinjuku,Shinjuku,,
Keiji Haino,2009-12-30,Noise,Showboat,http://showboat1993.wix.com/showboat1993,"Oak Hill Koenji B1F, 3-17-2 Koenji Kita",,Koenji,Koenji,,
COUNTDOWN JAPAN 09/10,2009-12-31,Festival,Makuhari Messe,http://www.m-messe.co.jp,"2-1 Nakase, Mihama-ku, Chiba",https://www.m-messe.co.jp/access/,Makuhari,Kaihin-Makuhari,,
"COUNTDOWN 2009>2010 w/ Shibusashirazu Orchestra, Turtle Island, Soul Flower Union, Natsumen, more",2009-12-31,Mixed Genre,O-East,http://www.shibuya-o.com,"2F 2-14-9 Dogenzaka, Shibuya-ku",,Shibuya,Shibuya,,
"PLATON, Tsubaki, Sonic Attacks Blaster, UNDER THE COUNTER, Fuzz Picks, POP CHOCOLAT, Sexy Panther...",2009-12-31,Mixed Genre,Yaneura Shibuya,http://www.yaneura.co.jp,B1 13-16 Udagawa-cho Shibuya-ku,,Shibuya,,,
"Maruo Maruko, FREAKOUT FAN CLUB, ju sei, JON THE DOG, MY PAL FOOT FOOT, TABATA, more",2009-12-31,Experimental,Enban,http://enbanschedule.blogspot.jp,2F 3-59-11 Koenji-Minami,,Koenji,Koenji,,
"We Jam Econo '09 w/ brother's sister's daughter, stadium kitchen, Combopiano, mi-gu, LITE, more",2009-12-31,Indie,ERA,http://s-era.jp,"Prima veil Shimokitazawa 4F, 2-34-5, Kitazawa",http://s-era.jp/access/,Shimokitazawa,Shimokitazawa,,
"the pillows, noodles, POP CHOCOLAT, monokuro",2009-12-31,Indie,Zher The Zoo,http://www.ukproject.com/zherthezoo,"Yoyogi Park Bldg B1F, Yoyogi 1-30-1",,Yoyogi,,,
"about tess, birds melt sky, Far France, fukurouzu, henrytennis, hinomari, SuiseiNoboAz, more",2009-12-31,Indie,Marz,http://www.marz.jp,"Kabukicho 2-45-1 B1, Shinjuku-ku",,Shinjuku,Shinjuku,,
"BASEMENT BAR COUNT DOWN PARTY w/ SUNN, kingnurarihyong, mop of head, yuguretoronica, DEDESUKE, more",2009-12-31,Alternative,Basement Bar,http://www.toos.co.jp,"5-18-1-B1F, Daizawa, Setagaya-ku",,Shimokitazawa,Shimokitazawa,,
"FRAGMENTS, ED WOODS, BRAZIL UFO, TOKYO-RYOZANPAKU, mohipuri GOLGO BUTCH, more",2009-12-31,Garage Rock,Heaven's Door,http://www.geocities.jp/xxxheavensdoorxxx,1-33-19 B1 Sangenjyaya,,Sangenjaya,Sangenjaya,,
"BURNING SPIRITS 2010 YEAR END EVE w/ Tetsu Array, EXTINCT GOVERNMENT, WAR HEAD, CLOWN, THE TRASH...",2009-12-31,Punk,Antiknock,http://www.antiknock.net,"B1 Ray Flat Shinjuku, 4-3-15 Shinjuku",http://www.antiknock.net/access/,Shinjuku,"Shinjuku-sanchome, Shinjuku",,
MIKAMI KAN COUNTDOWN LIVE,2009-12-31,Psych-Folk,Muryoku Muzenji,http://blog.livedoor.jp/muzenji/,"3-67-1 Koenji Minami, Suginami-ku",,Koenji,Koenji,,
"ALL NIGHT CONCERT w/ Shun Sakai Group, Takeshi Shibuya Orchestra, EMERGENCY!, more",2009-12-31,Jazz,Pit Inn,http://www.pit-inn.com,"Accord Bldg B1, 2-12-4 Shinjuku, Shinjuku-ku",,Shinjuku,"Shinjuku, Shinjuku Sanchome",,
"STRIKERS, NeZuMiHaNaBi, Analogue Jidai, NaLas, Tsubaki, ELECTRIC EEL SHOCK, URBANfeti, the HANGOVERS",2009-12-31,Rock,Lush,http://www.toos.co.jp/lush,"B1F Gloria Miyamasuzaka, 1-10-7 Shibuya",,Shibuya,Shibuya,,
"2010 LIQUID w/ Takkyu Ishino, Fumiya Tanaka, more",2009-12-31,Dance,Liquidroom,http://www.liquidroom.net,"3-16-6 Higashi, Shibuya-ku, Tokyo",http://www.liquidroom.net/access/,Ebisu,Ebisu,,
"ELECTRONIC TRIBE NEW YEARS PARTY w/ Laurent Garnier, Mixmaster Morris, DJ Krush, 80KIDZ, more",2009-12-31,Dance,Garden Hall,http://gardenplace.jp/hall.html,"1-13-2 Mita, Meguro-ku",,Ebisu,Ebisu,,
"ageHa COUNTDOWN 2010 w/ BOOM BOOM SATELLITES, KEN ISHII, DJ EMMA, DEXPISTOLS, more",2009-12-31,Party,AgeHa,http://www.ageha.com,"2-2-10 Shin-Kiba, Koto-ku",http://www.ageha.com/access/,Shin-Kiba,Shinkiba,,
"BLUE WINDY NIGHT COUNTDOWN SPECIAL w/ DJ NORI, Toshio Matsuura, Shuya Okino, De De Mouse, more",2009-12-31,House,,,,,,,,
TENSAW,2009-12-31,Rock,Showboat,http://showboat1993.wix.com/showboat1993,"Oak Hill Koenji B1F, 3-17-2 Koenji Kita",,Koenji,Koenji,,
"JEFF MILLS, AKi, TECHRIDERS, OHNISHI, AKR, RYUSUKE NAKAMURA, Dr.SHINGO, SATOSHI OTSUKI, TAKUYA, more",2009-12-31,Techno,Womb,http://www.womb.co.jp,"Studio Arias, 2-16 Maruyama-cho, Shibuya",,Shibuya,Shibuya,,
"AIR NEW YEAR'S EVE COUNTDOWN TO 2010 w/ SATOSHI TOMIIE, HECTOR ROMERO, RADIO SLAVE, DJ ENDO, more",2009-12-31,House,Air,http://www.air-tokyo.com,"B1 B2 Hikawa Bldg, 2-11 Sarugaku, Shibuya-ku",http://www.air-tokyo.com/access/,Daikanyama,"Shibuya, Daikanyama",,
Räfven,2010-01-06,Other,Club Quattro,http://www.club-quattro.com,"5F Parco Quattro, 32-13 Udagawa-cho",http://www.club-quattro.com/shibuya/access/,Shibuya,Shibuya,,
"Kim Doo Soo, Kawaguchi Masami's New Rock Syndicate, Ai Aso Group, DJ Hasegawa Yohei",2010-01-06,Psych-Folk,Showboat,http://showboat1993.wix.com/showboat1993,"Oak Hill Koenji B1F, 3-17-2 Koenji Kita",,Koenji,Koenji,,
JET,2010-01-05,Rock,Studio Coast,http://www.studio-coast.com,"2-2-10 Shin-Kiba, Koto-ku",,Shin-Kiba,,,
"Suishou No Fune, hasegawa-shizuo, Sabu Orimo + Masumi Matsushita, Memekurage",2010-01-04,Art,Showboat,http://showboat1993.wix.com/showboat1993,"Oak Hill Koenji B1F, 3-17-2 Koenji Kita",,Koenji,Koenji,,
Kasabian (CANCELLED),2010-01-07,Rock,Budokan,http://www.nipponbudokan.or.jp,"2-3 Kitanomarukōen, Chiyoda-ku",,Kudanshita,Kudanshita,,
"henrytennis, Kitsuneno-Yomeiri, Eiko Ishibashi × achico, Owarikara, more",2010-01-08,Progressive,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,,
"asphalt frustration, CUBISMO GRAFICO FIVE, FRONTIER BACKYARD, COMEBACK MY DAUGHTERS..",2010-01-08,Party,Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",,
The Hotrats,2010-01-08,Rock,DUO Music Exchange,http://www.duomusicexchange.com,"2-14-8 Dogenzaka, Shibuya-ku",,Shibuya,Shibuya,,
"ntwks, Walkie Talkie In The Cornfield, All The Frogs Are Our Weekend, huh",2010-01-08,Other,Showboat,http://showboat1993.wix.com/showboat1993,"Oak Hill Koenji B1F, 3-17-2 Koenji Kita",,Koenji,Koenji,,
"Tim Kinsella (Joan of Arc), Owen, Kenichi Fumoto",2010-01-08,Indie,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,,
The GoodLuck Boys Presents: -Rainbow Music- Improvised Music Game,2010-01-08,WTF?,Chikyuya,http://www.chikyuya.info/index.html,Kunitachi-shi Higashi 1-16-13 B1,http://chikyuya.info/contents/access,Kunitachi,Kunitachi,,
Twisted Wheel,2010-01-09,Indie-Rock,Astro Hall,http://www.astro-hall.com,"New Wave Harajuku, B1, 4-32-12 Jingumae",http://www.astro-hall.com/access/,Harajuku,"Harajuku, Meijijingumae, Omotesando",,
"Mute Era (from USA), In Corridors, 2up, 1000s of Cats",2010-01-09,Rock,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,,
ENBAN JAMBOREE-map 10th Anniversary Spacial !!!,2010-01-09,Festival,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,,
"Umezu Kazutoki + Uemura tanehiro + Hoppy Kamiyama + Kawai Shinobu, Filth feat. TABATA",2010-01-09,Improvised,,,,,,,,
"Dustin Wong, No Fork Droise, Living Astro, Yu Osaki",2010-01-09,Experimental,Nanahari,http://www.ftftftf.com,"Oriental Bldg. B1, 2-7-1 Shinkawa, Chuo-ku",,Hatchobori,Hatchobori,,
